TagID,TagName,Description,TagType,TagDataType,MaxRawValue,MinRawValue,MaxValue,MinValue,NonLinearTableName,ConvertType,IsFilter,DeadBand,Unit,ChannelName,DeviceName,ChannelDriver,DeviceSeries,DeviceSeriesType,CollectControl,CollectInterval,CollectOffset,TimeZoneBias,TimeAdjustment,Enable,ForceWrite,ItemName,RegName,RegType,ItemDataType,ItemAccessMode,HisRecordMode,HisDeadBand,HisInterval,TagGroup
6399,Group1_FCS0101!LAB_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAB.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6400,Group1_FCS0101!LAB_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAB.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6401,Group1_FCS0101!LAH1003-ALRM_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH1003-ALRM.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6402,Group1_FCS0101!LAH1003-ALRM_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH1003-ALRM.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6403,Group1_FCS0101!LAH1003-ALRM_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH1003-ALRM.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6404,Group1_FCS0101!LAH1003-ALRM_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH1003-ALRM.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6405,Group1_FCS0101!LAH1003_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH1003.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6406,Group1_FCS0101!LAH1003_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH1003.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6407,Group1_FCS0101!LAH1003_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH1003.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6408,Group1_FCS0101!LAH1003_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH1003.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6409,Group1_FCS0101!LAH2003-ALRM_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2003-ALRM.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6410,Group1_FCS0101!LAH2003-ALRM_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2003-ALRM.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6411,Group1_FCS0101!LAH2003-ALRM_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2003-ALRM.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6412,Group1_FCS0101!LAH2003-ALRM_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2003-ALRM.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6413,Group1_FCS0101!LAH2003_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2003.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6414,Group1_FCS0101!LAH2003_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2003.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6415,Group1_FCS0101!LAH2003_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2003.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6416,Group1_FCS0101!LAH2003_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2003.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6417,Group1_FCS0101!LAH2004-ALRM_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2004-ALRM.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6418,Group1_FCS0101!LAH2004-ALRM_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2004-ALRM.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6419,Group1_FCS0101!LAH2004-ALRM_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2004-ALRM.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6420,Group1_FCS0101!LAH2004-ALRM_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2004-ALRM.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6421,Group1_FCS0101!LAH2004_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2004.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6422,Group1_FCS0101!LAH2004_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2004.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6423,Group1_FCS0101!LAH2004_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2004.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6424,Group1_FCS0101!LAH2004_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2004.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6425,Group1_FCS0101!LAH2005-ALRM_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2005-ALRM.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6426,Group1_FCS0101!LAH2005-ALRM_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2005-ALRM.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6427,Group1_FCS0101!LAH2005-ALRM_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2005-ALRM.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6428,Group1_FCS0101!LAH2005-ALRM_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2005-ALRM.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6429,Group1_FCS0101!LAH2005_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2005.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6430,Group1_FCS0101!LAH2005_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2005.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6431,Group1_FCS0101!LAH2005_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2005.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6432,Group1_FCS0101!LAH2005_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH2005.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6433,Group1_FCS0101!LAH501-ALRM_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH501-ALRM.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6434,Group1_FCS0101!LAH501-ALRM_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH501-ALRM.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6435,Group1_FCS0101!LAH501-ALRM_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH501-ALRM.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6436,Group1_FCS0101!LAH501-ALRM_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH501-ALRM.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6437,Group1_FCS0101!LAH501_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH501.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6438,Group1_FCS0101!LAH501_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH501.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6439,Group1_FCS0101!LAH501_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH501.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6440,Group1_FCS0101!LAH501_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH501.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6441,Group1_FCS0101!LAH502-ALRM_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH502-ALRM.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6442,Group1_FCS0101!LAH502-ALRM_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH502-ALRM.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6443,Group1_FCS0101!LAH502-ALRM_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH502-ALRM.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6444,Group1_FCS0101!LAH502-ALRM_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH502-ALRM.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6445,Group1_FCS0101!LAH502_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH502.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6446,Group1_FCS0101!LAH502_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH502.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6447,Group1_FCS0101!LAH502_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH502.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6448,Group1_FCS0101!LAH502_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH502.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6449,Group1_FCS0101!LAH9301-ALRM_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH9301-ALRM.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6450,Group1_FCS0101!LAH9301-ALRM_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH9301-ALRM.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6451,Group1_FCS0101!LAH9301-ALRM_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH9301-ALRM.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6452,Group1_FCS0101!LAH9301-ALRM_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH9301-ALRM.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6453,Group1_FCS0101!LAH9301_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH9301.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6454,Group1_FCS0101!LAH9301_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH9301.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6455,Group1_FCS0101!LAH9301_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH9301.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6456,Group1_FCS0101!LAH9301_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LAH9301.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6457,Group1_FCS0101!LHA202A_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LHA202A.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6458,Group1_FCS0101!LHA202A_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LHA202A.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6459,Group1_FCS0101!LHA202A_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LHA202A.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6460,Group1_FCS0101!LHA202A_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LHA202A.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6461,Group1_FCS0101!LI1001_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LI1001.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6462,Group1_FCS0101!LI1001_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LI1001.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6463,Group1_FCS0101!LI1001_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LI1001.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6464,Group1_FCS0101!LI1001_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LI1001.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6465,Group1_FCS0101!LIC1001_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1001.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6466,Group1_FCS0101!LIC1001_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1001.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6467,Group1_FCS0101!LIC1001_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1001.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6468,Group1_FCS0101!LIC1001_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1001.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6469,Group1_FCS0101!LIC1002_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1002.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6470,Group1_FCS0101!LIC1002_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1002.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6471,Group1_FCS0101!LIC1002_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1002.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6472,Group1_FCS0101!LIC1002_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1002.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6473,Group1_FCS0101!LIC1004_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1004.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6474,Group1_FCS0101!LIC1004_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1004.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6475,Group1_FCS0101!LIC1004_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1004.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6476,Group1_FCS0101!LIC1004_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1004.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6477,Group1_FCS0101!LIC1005_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1005.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6478,Group1_FCS0101!LIC1005_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1005.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6479,Group1_FCS0101!LIC1005_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1005.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6480,Group1_FCS0101!LIC1005_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1005.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6481,Group1_FCS0101!LIC1006_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1006.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6482,Group1_FCS0101!LIC1006_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1006.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6483,Group1_FCS0101!LIC1006_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1006.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6484,Group1_FCS0101!LIC1006_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1006.PL,,0,DOUBLE,读写,不记录,0.000000,60,
6485,Group1_FCS0101!LIC1008_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1008.HH,,0,DOUBLE,读写,不记录,0.000000,60,
6486,Group1_FCS0101!LIC1008_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1008.LL,,0,DOUBLE,读写,不记录,0.000000,60,
6487,Group1_FCS0101!LIC1008_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1008.PH,,0,DOUBLE,读写,不记录,0.000000,60,
6488,Group1_FCS0101!LIC1008_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!LIC1008.PL,,0,DOUBLE,读写,不记录,0.000000,60,
